name	country_name
Berane	Montenegro
Bijelo Polje	Montenegro
Budva	Montenegro
Cetinje	Montenegro
Danilovgrad	Montenegro
Herceg Novi	Montenegro
Kotor	Montenegro
Mojkovac	Montenegro
Opština Kolašin	Montenegro
Opština Nikši?	Montenegro
Opština Plav	Montenegro
Opština Plužine	Montenegro
Opština Rožaje	Montenegro
Opština Šavnik	Montenegro
Opština Žabljak	Montenegro
Pljevlja	Montenegro
Podgorica	Montenegro
Tivat	Montenegro
Ulcinj	Montenegro
Alaotra Mangoro Region	Madagascar
Amoron'i Mania Region	Madagascar
Analamanga Region	Madagascar
Analanjirofo Region	Madagascar
Androy Region	Madagascar
Anosy Region	Madagascar
Atsimo-Andrefana Region	Madagascar
Atsimo-Atsinanana	Madagascar
Atsinanana Region	Madagascar
Betsiboka Region	Madagascar
Boeny Region	Madagascar
Bongolava Region	Madagascar
Diana Region	Madagascar
Ihorombe Region	Madagascar
Itasy Region	Madagascar
Melaky Region	Madagascar
Menabe Region	Madagascar
Sava Region	Madagascar
Sofia Region	Madagascar
Upper Matsiatra	Madagascar
Vakinankaratra Region	Madagascar
Vatovavy Fitovinany Region	Madagascar
Ailinginae Atoll	Marshall Islands
Ailinglaplap Atoll	Marshall Islands
Ailuk Atoll	Marshall Islands
Arno Atoll	Marshall Islands
Aur Atoll	Marshall Islands
Bikar Atoll	Marshall Islands
Bikini Atoll	Marshall Islands
Bokak Atoll	Marshall Islands
Ebon Atoll	Marshall Islands
Enewetak Atoll	Marshall Islands
Erikub Atoll	Marshall Islands
Jabat Island	Marshall Islands
Jaluit Atoll	Marshall Islands
Jemo Island	Marshall Islands
Kili Island	Marshall Islands
Kwajalein Atoll	Marshall Islands
Lae Atoll	Marshall Islands
Lib Island	Marshall Islands
Likiep Atoll	Marshall Islands
Majuro Atoll	Marshall Islands
Maloelap Atoll	Marshall Islands
Mejit Island	Marshall Islands
Mili Atoll	Marshall Islands
Namdrik Atoll	Marshall Islands
Namu Atoll	Marshall Islands
Rongelap Atoll	Marshall Islands
Rongrik Atoll	Marshall Islands
Taka Atoll	Marshall Islands
Ujae Atoll	Marshall Islands
Ujelang Atoll	Marshall Islands
Utrik Atoll	Marshall Islands
Wotho Atoll	Marshall Islands
Wotje Atoll	Marshall Islands
Aerodrom	Macedonia
Berovo	Macedonia
Bitola	Macedonia
Bogdanci	Macedonia
Bogovinje	Macedonia
Bosilovo	Macedonia
Brvenica	Macedonia
Butel	Macedonia
Debar	Macedonia
Debarca	Macedonia
Demir Hisar	Macedonia
Demir Kapija	Macedonia
Dolneni	Macedonia
Drugovo	Macedonia
Gazi Baba	Macedonia
Gevgelija	Macedonia
Gostivar	Macedonia
Gradsko	Macedonia
Ilinden	Macedonia
Jegunovce	Macedonia
Karbinci	Macedonia
Kavadarci	Macedonia
Kisela Voda	Macedonia
Kratovo	Macedonia
Kriva Palanka	Macedonia
Kumanovo	Macedonia
Lozovo	Macedonia
Makedonska Kamenica	Macedonia
Makedonski Brod	Macedonia
Mogila	Macedonia
Negotino	Macedonia
Novaci	Macedonia
Novo Selo	Macedonia
Ohrid	Macedonia
Opstina Gjorce Petrov	Macedonia
Opstina Lipkovo	Macedonia
Opstina Rankovce	Macedonia
Opština Ara?inovo	Macedonia
Opština Centar	Macedonia
Opština Centar Župa	Macedonia
Opština Del?evo	Macedonia
Opština Dojran	Macedonia
Opština Karpoš	Macedonia
Opština Ki?evo	Macedonia
Opština Kon?e	Macedonia
Opština Ko?ani	Macedonia
Opština Krivogaštani	Macedonia
Opština Kruševo	Macedonia
Opština Mavrovo i Rostuša	Macedonia
Opština Peh?evo	Macedonia
Opština Probištip	Macedonia
Opština Radoviš	Macedonia
Opština Sopište	Macedonia
Opština Staro Nagori?ane	Macedonia
Opština Studeni?ani	Macedonia
Opština Vev?ani	Macedonia
Opština Vraneštica	Macedonia
Opština Vrap?ište	Macedonia
Opština ?air	Macedonia
Opština ?aška	Macedonia
Opština ?ešinovo-Obleševo	Macedonia
Opština ?u?er-Sandevo	Macedonia
Opština Štip	Macedonia
Opština Šuto Orizari	Macedonia
Opština Želino	Macedonia
Oslomej	Macedonia
Petrovec	Macedonia
Plasnica	Macedonia
Prilep	Macedonia
Resen	Macedonia
Rosoman	Macedonia
Saraj	Macedonia
Struga	Macedonia
Strumica	Macedonia
Sveti Nikole	Macedonia
Tearce	Macedonia
Tetovo	Macedonia
Valandovo	Macedonia
Vasilevo	Macedonia
Veles	Macedonia
Vinica	Macedonia
Zajas	Macedonia
Zelenikovo	Macedonia
Zrnovci	Macedonia
Bamako Region	Mali
Gao	Mali
Kayes	Mali
Kidal	Mali
Koulikoro	Mali
Mopti	Mali
Sikasso	Mali
Ségou	Mali
Tombouctou	Mali
Ayeyawady Region	Myanmar [Burma]
Bago Region	Myanmar [Burma]
Chin State	Myanmar [Burma]
Kachin State	Myanmar [Burma]
Kayah State	Myanmar [Burma]
Kayin State	Myanmar [Burma]
Magway Region	Myanmar [Burma]
Mandalay Region	Myanmar [Burma]
Mon State	Myanmar [Burma]
Rakhine State	Myanmar [Burma]
Sagaing Region	Myanmar [Burma]
Shan State	Myanmar [Burma]
Taninthayi Region	Myanmar [Burma]
Yangon Region	Myanmar [Burma]
Arhangay Aymag	Mongolia
Bayan-Ölgiy Aymag	Mongolia
Bayanhongor Aymag	Mongolia
Bulgan Province	Mongolia
Central	Mongolia
Darhan-Uul Aymag	Mongolia
Dzavhan Aymag	Mongolia
East Gov?	Mongolia
Eastern Aymag	Mongolia
Gov?-Altay Aymag	Mongolia
Gov?-Sumber	Mongolia
Hentiy Aymag	Mongolia
Hovd Province	Mongolia
Hövsgöl Aymag	Mongolia
Middle Gov?	Mongolia
Orhon Aymag	Mongolia
Selenge Aymag	Mongolia
Sühbaatar Aymag	Mongolia
Ulaanbaatar Hot	Mongolia
Uvs Aymag	Mongolia
Ömnögov?	Mongolia
Övörhangay	Mongolia
Municipality of Macau	Macao
Municipality of the Islands	Macao
Northern Islands	Northern Mariana Islands
Rota	Northern Mariana Islands
Saipan	Northern Mariana Islands
Tinian	Northern Mariana Islands
Martinique	Martinique
Adrar	Mauritania
Assaba	Mauritania
Brakna	Mauritania
Dakhlet Nouadhibou	Mauritania
District de Nouakchott	Mauritania
Gorgol	Mauritania
Guidimaka	Mauritania
Hodh ech Chargui	Mauritania
Hodh el Gharbi	Mauritania
Inchiri	Mauritania
Tagant	Mauritania
Tiris Zemmour	Mauritania
Wilaya du Trarza	Mauritania
Parish of Saint Anthony	Montserrat
Parish of Saint Georges	Montserrat
Parish of Saint Peter	Montserrat
Attard	Malta
Balzan	Malta
Birkirkara	Malta
Bir?ebbu?a	Malta
Bormla	Malta
Dingli	Malta
G?ajnsielem	Malta
Il-Belt Valletta	Malta
Il-Birgu	Malta
Il-Fgura	Malta
Il-Fontana	Malta
Il-Furjana	Malta
Il-Gudja	Malta
Il-G?ira	Malta
Il-Kalkara	Malta
Il-Marsa	Malta
Il-Mellie?a	Malta
Il-Mosta	Malta
Il-Munxar	Malta
Il-Qala	Malta
Il-Qrendi	Malta
Il-?amrun	Malta
In-Nadur	Malta
In-Naxxar	Malta
Ir-Rabat	Malta
Is-Si??iewi	Malta
Is-Swieqi	Malta
Ix-Xag?ra	Malta
Ix-Xewkija	Malta
Ix-Xg?ajra	Malta
I?-?ebbu?	Malta
I?-?ejtun	Malta
I?-?urrieq	Malta
Kirkop	Malta
L-G?arb	Malta
L-G?asri	Malta
L-Iklin	Malta
L-Imdina	Malta
L-Imqabba	Malta
L-Imsida	Malta
L-Imtarfa	Malta
L-Im?arr	Malta
L-Isla	Malta
Lija	Malta
Luqa	Malta
Marsaskala	Malta
Marsaxlokk	Malta
Paola	Malta
Pembroke	Malta
Qormi	Malta
Safi	Malta
Saint John	Malta
Saint Julian	Malta
Saint Lawrence	Malta
Saint Lucia	Malta
Saint Paul’s Bay	Malta
Saint Venera	Malta
Sannat	Malta
Tal-Pietà	Malta
Tarxien	Malta
Tas-Sliema	Malta
Ta’ Ker?em	Malta
Ta’ Xbiex	Malta
?al G?arg?ur	Malta
?al G?axaq	Malta
?a?-?abbar	Malta
?a?-?ebbu?	Malta
Agalega Islands	Mauritius
Black River District	Mauritius
Cargados Carajos	Mauritius
Flacq District	Mauritius
Grand Port District	Mauritius
Moka District	Mauritius
Pamplemousses District	Mauritius
Plaines Wilhems District	Mauritius
Port Louis District	Mauritius
Rivière du Rempart District	Mauritius
Rodrigues	Mauritius
Savanne District	Mauritius
Baa Atholhu	Maldives
Central Province	Maldives
Dhaalu Atholhu	Maldives
Faafu Atholhu	Maldives
Gaafu Alifu Atholhu	Maldives
Gaafu Dhaalu Atholhu	Maldives
Gnyaviyani Atoll	Maldives
Haa Alifu Atholhu	Maldives
Haa Dhaalu Atholhu	Maldives
Kaafu Atoll	Maldives
Laamu Atholhu	Maldives
Lhaviyani Atholhu	Maldives
Maale	Maldives
Meemu Atholhu	Maldives
Noonu Atoll	Maldives
North Central Province	Maldives
North Province	Maldives
Northern Ari Atoll	Maldives
Raa Atoll	Maldives
Seenu Atholhu	Maldives
Shaviyani Atholhu	Maldives
South Central Province	Maldives
South Province	Maldives
Thaa Atholhu	Maldives
Upper North Province	Maldives
Upper South Province	Maldives
Vaavu Atholhu	Maldives
Central Region	Malawi
Northern Region	Malawi
Southern Region	Malawi
Aguascalientes	Mexico
Baja California Sur	Mexico
Campeche	Mexico
Chiapas	Mexico
Chihuahua	Mexico
Coahuila	Mexico
Colima	Mexico
Durango	Mexico
Estado de Baja California	Mexico
Estado de México	Mexico
Estado de Veracruz-Llave	Mexico
Guanajuato	Mexico
Guerrero	Mexico
Hidalgo	Mexico
Jalisco	Mexico
Michoacán	Mexico
Morelos	Mexico
Nayarit	Mexico
Nuevo León	Mexico
Oaxaca	Mexico
Puebla	Mexico
Querétaro	Mexico
Quintana Roo	Mexico
San Luis Potosí	Mexico
Sinaloa	Mexico
Sonora	Mexico
Tabasco	Mexico
Tamaulipas	Mexico
The Federal District	Mexico
Tlaxcala	Mexico
Yucatán	Mexico
Zacatecas	Mexico
Johor	Malaysia
Kedah	Malaysia
Kelantan	Malaysia
Kuala Lumpur	Malaysia
Labuan	Malaysia
Melaka	Malaysia
Negeri Sembilan	Malaysia
Pahang	Malaysia
Perak	Malaysia
Perlis	Malaysia
Pulau Pinang	Malaysia
Putrajaya	Malaysia
Sabah	Malaysia
Sarawak	Malaysia
Selangor	Malaysia
Terengganu	Malaysia
Cabo Delgado Province	Mozambique
Cidade de Maputo	Mozambique
Gaza Province	Mozambique
Inhambane Province	Mozambique
Manica Province	Mozambique
Maputo	Mozambique
Nampula	Mozambique
Niassa Province	Mozambique
Província de Zambézia	Mozambique
Sofala Province	Mozambique
Tete	Mozambique
//Karas	Namibia
Erongo	Namibia
Hardap	Namibia
Kavango East Region	Namibia
Kavango West Region	Namibia
Khomas	Namibia
Kunene	Namibia
Ohangwena	Namibia
Okavango	Namibia
Omaheke	Namibia
Omusati	Namibia
Oshana	Namibia
Oshikoto	Namibia
Otjozondjupa	Namibia
Zambezi Region	Namibia
Loyalty Islands	New Caledonia
North Province	New Caledonia
South Province	New Caledonia
Agadez	Niger
Diffa	Niger
Dosso Region	Niger
Maradi	Niger
Niamey	Niger
Tahoua	Niger
Tillaberi Region	Niger
Zinder	Niger
Abia State	Nigeria
Adamawa	Nigeria
Akwa Ibom State	Nigeria
Anambra	Nigeria
Bauchi	Nigeria
Bayelsa State	Nigeria
Benue State	Nigeria
Borno State	Nigeria
Cross River State	Nigeria
Delta	Nigeria
Ebonyi State	Nigeria
Edo	Nigeria
Ekiti State	Nigeria
Enugu State	Nigeria
Federal Capital Territory	Nigeria
Gombe State	Nigeria
Imo State	Nigeria
Jigawa State	Nigeria
Kaduna State	Nigeria
Kano State	Nigeria
Katsina State	Nigeria
Kebbi State	Nigeria
Kogi State	Nigeria
Kwara State	Nigeria
Lagos	Nigeria
Nasarawa State	Nigeria
Niger State	Nigeria
Ogun State	Nigeria
Ondo State	Nigeria
Osun State	Nigeria
Oyo State	Nigeria
Plateau State	Nigeria
Rivers State	Nigeria
Sokoto State	Nigeria
Taraba State	Nigeria
Yobe State	Nigeria
Zamfara State	Nigeria
Departamento de Boaco	Nicaragua
Departamento de Carazo	Nicaragua
Departamento de Chinandega	Nicaragua
Departamento de Chontales	Nicaragua
Departamento de Estelí	Nicaragua
Departamento de Granada	Nicaragua
Departamento de Jinotega	Nicaragua
Departamento de León	Nicaragua
Departamento de Madriz	Nicaragua
Departamento de Managua	Nicaragua
Departamento de Masaya	Nicaragua
Departamento de Matagalpa	Nicaragua
Departamento de Nueva Segovia	Nicaragua
Departamento de Rivas	Nicaragua
Departamento de Río San Juan	Nicaragua
Región Autónoma Atlántico Norte	Nicaragua
Región Autónoma Atlántico Sur	Nicaragua
Friesland	Netherlands
Groningen	Netherlands
North Brabant	Netherlands
North Holland	Netherlands
Provincie Drenthe	Netherlands
Provincie Flevoland	Netherlands
Provincie Gelderland	Netherlands
Provincie Limburg	Netherlands
Provincie Overijssel	Netherlands
Provincie Utrecht	Netherlands
Provincie Zeeland	Netherlands
South Holland	Netherlands
Akershus	Norway
Aust-Agder	Norway
Buskerud	Norway
Finnmark Fylke	Norway
Hedmark	Norway
Hordaland Fylke	Norway
Møre og Romsdal fylke	Norway
Nord-Trøndelag Fylke	Norway
Nordland Fylke	Norway
Oppland	Norway
Oslo County	Norway
Rogaland Fylke	Norway
Sogn og Fjordane Fylke	Norway
Sør-Trøndelag Fylke	Norway
Telemark	Norway
Troms Fylke	Norway
Vest-Agder Fylke	Norway
Vestfold	Norway
Østfold	Norway
Central Region	Nepal
Eastern Region	Nepal
Far Western	Nepal
Mid Western	Nepal
Western Region	Nepal
Aiwo	Nauru
Anabar	Nauru
Anetan	Nauru
Anibare	Nauru
Baiti	Nauru
Boe	Nauru
Buada	Nauru
Denigomodu	Nauru
Ewa	Nauru
Ijuw	Nauru
Meneng	Nauru
Nibok	Nauru
Uaboe	Nauru
Yaren	Nauru
Auckland	New Zealand
Bay of Plenty	New Zealand
Canterbury	New Zealand
Chatham Islands	New Zealand
Gisborne	New Zealand
Hawke's Bay	New Zealand
Manawatu-Wanganui	New Zealand
Marlborough	New Zealand
Nelson	New Zealand
Northland	New Zealand
Otago	New Zealand
Southland	New Zealand
Taranaki	New Zealand
Tasman	New Zealand
Waikato	New Zealand
Wellington	New Zealand
West Coast	New Zealand
Ash Sharqiyah South	Oman
Az? Z??hirah	Oman
Musandam	Oman
Mu??faz?at Jan?b al B??inah	Oman
Mu??faz?at Masqa?	Oman
Mu??faz?at Sham?l al B??inah	Oman
Mu??faz?at Sham?l ash Sharq?yah	Oman
Mu??faz?at Z?uf?r	Oman
Mu??faz?at ad D?khil?yah	Oman
Mu??faz?at al Buraym?	Oman
Mu??faz?at al Wus?á	Oman
Emberá-Wounaan	Panama
Guna Yala	Panama
Ngöbe-Buglé	Panama
Provincia de Bocas del Toro	Panama
Provincia de Chiriquí	Panama
Provincia de Coclé	Panama
Provincia de Colón	Panama
Provincia de Herrera	Panama
Provincia de Los Santos	Panama
Provincia de Panamá	Panama
Provincia de Veraguas	Panama
Provincia del Darién	Panama
Amazonas	Peru
Ancash	Peru
Apurimac	Peru
Arequipa	Peru
Ayacucho	Peru
Cajamarca	Peru
Callao	Peru
Cusco	Peru
Departamento de Moquegua	Peru
Huancavelica	Peru
Ica	Peru
Junín	Peru
La Libertad	Peru
Lambayeque	Peru
Lima	Peru
Loreto	Peru
Madre de Dios	Peru
Pasco	Peru
Piura	Peru
Provincia de Lima	Peru
Puno	Peru
Región de Huánuco	Peru
Región de San Martín	Peru
Tacna	Peru
Tumbes	Peru
Ucayali	Peru
Îles Australes	French Polynesia
Îles Marquises	French Polynesia
Îles Sous-le-Vent	French Polynesia
Îles Tuamotu-Gambier	French Polynesia
Îles du Vent	French Polynesia
Bougainville	Papua New Guinea
Central Province	Papua New Guinea
Chimbu Province	Papua New Guinea
East New Britain Province	Papua New Guinea
East Sepik Province	Papua New Guinea
Eastern Highlands Province	Papua New Guinea
Enga Province	Papua New Guinea
Gulf Province	Papua New Guinea
Hela	Papua New Guinea
Jiwaka	Papua New Guinea
Madang Province	Papua New Guinea
Manus Province	Papua New Guinea
Milne Bay Province	Papua New Guinea
Morobe Province	Papua New Guinea
National Capital District	Papua New Guinea
New Ireland	Papua New Guinea
Northern Province	Papua New Guinea
Southern Highlands Province	Papua New Guinea
West New Britain Province	Papua New Guinea
West Sepik Province	Papua New Guinea
Western Highlands Province	Papua New Guinea
Western Province	Papua New Guinea
Autonomous Region in Muslim Mindanao	Philippines
Bicol	Philippines
Cagayan Valley	Philippines
Calabarzon	Philippines
Caraga	Philippines
Central Luzon	Philippines
Central Visayas	Philippines
Cordillera Administrative Region	Philippines
Davao	Philippines
Eastern Visayas	Philippines
Ilocos	Philippines
Mimaropa	Philippines
National Capital Region	Philippines
Northern Mindanao	Philippines
Soccsksargen	Philippines
Western Visayas	Philippines
Zamboanga Peninsula	Philippines
Azad Kashmir	Pakistan
Balochist?n	Pakistan
Federally Administered Tribal Areas	Pakistan
Gilgit-Baltistan	Pakistan
Isl?m?b?d Capital Territory	Pakistan
Khyber Pakhtunkhwa	Pakistan
Punjab	Pakistan
Sindh	Pakistan
Greater Poland Voivodeship	Poland
Kujawsko-Pomorskie	Poland
Lesser Poland Voivodeship	Poland
Lower Silesian Voivodeship	Poland
Lublin Voivodeship	Poland
Lubusz	Poland
Masovian Voivodeship	Poland
Opole Voivodeship	Poland
Podlasie	Poland
Pomeranian Voivodeship	Poland
Silesian Voivodeship	Poland
Subcarpathian Voivodeship	Poland
Warmian-Masurian Voivodeship	Poland
West Pomeranian Voivodeship	Poland
?ód? Voivodeship	Poland
?wi?tokrzyskie	Poland
Commune de Miquelon-Langlade	Saint Pierre and Miquelon
Commune de Saint-Pierre	Saint Pierre and Miquelon
Adjuntas	Puerto Rico
Aguada	Puerto Rico
Aguadilla	Puerto Rico
Aguas Buenas	Puerto Rico
Aibonito	Puerto Rico
Arecibo	Puerto Rico
Arroyo	Puerto Rico
Añasco	Puerto Rico
Barceloneta	Puerto Rico
Barranquitas	Puerto Rico
Bayamón Municipio	Puerto Rico
Cabo Rojo Municipio	Puerto Rico
Caguas Municipio	Puerto Rico
Camuy Municipio	Puerto Rico
Canóvanas Municipio	Puerto Rico
Carolina Municipio	Puerto Rico
Cataño Municipio	Puerto Rico
Cayey Municipio	Puerto Rico
Ceiba Municipio	Puerto Rico
Ciales Municipio	Puerto Rico
Cidra Municipio	Puerto Rico
Coamo Municipio	Puerto Rico
Comerío Municipio	Puerto Rico
Corozal Municipio	Puerto Rico
Culebra Municipio	Puerto Rico
Dorado Municipio	Puerto Rico
Fajardo Municipio	Puerto Rico
Florida Municipio	Puerto Rico
Guayama Municipio	Puerto Rico
Guayanilla Municipio	Puerto Rico
Guaynabo Municipio	Puerto Rico
Gurabo Municipio	Puerto Rico
Guánica Municipio	Puerto Rico
Hatillo Municipio	Puerto Rico
Hormigueros Municipio	Puerto Rico
Humacao Municipio	Puerto Rico
Juana Díaz Municipio	Puerto Rico
Lajas Municipio	Puerto Rico
Lares Municipio	Puerto Rico
Las Marías Municipio	Puerto Rico
Las Piedras Municipio	Puerto Rico
Loíza Municipio	Puerto Rico
Luquillo Municipio	Puerto Rico
Manatí Municipio	Puerto Rico
Maricao Municipio	Puerto Rico
Maunabo Municipio	Puerto Rico
Mayagüez Municipio	Puerto Rico
Moca Municipio	Puerto Rico
Morovis Municipio	Puerto Rico
Municipio de Isabela	Puerto Rico
Municipio de Jayuya	Puerto Rico
Municipio de Juncos	Puerto Rico
Naguabo Municipio	Puerto Rico
Naranjito Municipio	Puerto Rico
Orocovis Municipio	Puerto Rico
Patillas Municipio	Puerto Rico
Peñuelas Municipio	Puerto Rico
Ponce Municipio	Puerto Rico
Quebradillas Municipio	Puerto Rico
Rincón Municipio	Puerto Rico
Río Grande Municipio	Puerto Rico
Sabana Grande Municipio	Puerto Rico
Salinas Municipio	Puerto Rico
San Germán Municipio	Puerto Rico
San Juan	Puerto Rico
San Lorenzo Municipio	Puerto Rico
San Sebastián Municipio	Puerto Rico
Santa Isabel Municipio	Puerto Rico
Toa Alta Municipio	Puerto Rico
Toa Baja Municipio	Puerto Rico
Trujillo Alto Municipio	Puerto Rico
Utuado Municipio	Puerto Rico
Vega Alta Municipio	Puerto Rico
Vega Baja Municipio	Puerto Rico
Vieques Municipio	Puerto Rico
Villalba Municipio	Puerto Rico
Yabucoa Municipio	Puerto Rico
Yauco Municipio	Puerto Rico
Gaza Strip	Palestine
West Bank	Palestine
Autonomous Region of the Azores	Portugal
Aveiro	Portugal
Bragança	Portugal
Distrito da Guarda	Portugal
Distrito de Beja	Portugal
Distrito de Braga	Portugal
Distrito de Castelo Branco	Portugal
Distrito de Coimbra	Portugal
Distrito de Faro	Portugal
Distrito de Leiria	Portugal
Distrito de Portalegre	Portugal
Distrito de Santarém	Portugal
Distrito de Setúbal	Portugal
Distrito de Viana do Castelo	Portugal
Distrito de Vila Real	Portugal
Distrito de Viseu	Portugal
Distrito de Évora	Portugal
Distrito do Porto	Portugal
Lisbon	Portugal
Madeira	Portugal
Hatohobei	Palau
State of Aimeliik	Palau
State of Airai	Palau
State of Angaur	Palau
State of Kayangel	Palau
State of Koror	Palau
State of Melekeok	Palau
State of Ngaraard	Palau
State of Ngarchelong	Palau
State of Ngardmau	Palau
State of Ngatpang	Palau
State of Ngchesar	Palau
State of Ngeremlengui	Palau
State of Ngiwal	Palau
State of Peleliu	Palau
State of Sonsorol	Palau
Asunción	Paraguay
Departamento Central	Paraguay
Departamento de Alto Paraguay	Paraguay
Departamento de Boquerón	Paraguay
Departamento de Caaguazú	Paraguay
Departamento de Caazapá	Paraguay
Departamento de Canindeyú	Paraguay
Departamento de Concepción	Paraguay
Departamento de Itapúa	Paraguay
Departamento de Misiones	Paraguay
Departamento de Paraguarí	Paraguay
Departamento de Presidente Hayes	Paraguay
Departamento de San Pedro	Paraguay
Departamento de la Cordillera	Paraguay
Departamento de Ñeembucú	Paraguay
Departamento del Alto Paraná	Paraguay
Departamento del Amambay	Paraguay
Departamento del Guairá	Paraguay
Al Wakrah	Qatar
Balad?yat Jaray?n al B??inah	Qatar
Balad?yat Umm Sa‘?d	Qatar
Balad?yat Umm ?al?l	Qatar
Balad?yat ad Daw?ah	Qatar
Balad?yat al Ghuwayr?yah	Qatar
Balad?yat al Jumayl?yah	Qatar
Balad?yat al Khawr wa adh Dhakh?rah	Qatar
Balad?yat ar Rayy?n	Qatar
Balad?yat ash Sham?l	Qatar
Balad?yat az? Z?a‘?yin	Qatar
Réunion	RÃ©union
Arad	Romania
Bihor	Romania
Bucure?ti	Romania
Constan?a	Romania
Covasna	Romania
Dolj	Romania
Giurgiu	Romania
Gorj	Romania
Harghita	Romania
Hunedoara	Romania
Ilfov	Romania
Jude?ul Alba	Romania
Jude?ul Arge?	Romania
Jude?ul Bac?u	Romania
Jude?ul Bistri?a-N?s?ud	Romania
Jude?ul Boto?ani	Romania
Jude?ul Bra?ov	Romania
Jude?ul Br?ila	Romania
Jude?ul Buz?u	Romania
Jude?ul Cara?-Severin	Romania
Jude?ul Cluj	Romania
Jude?ul C?l?ra?i	Romania
Jude?ul Dâmbovi?a	Romania
Jude?ul Gala?i	Romania
Jude?ul Ialomi?a	Romania
Jude?ul Ia?i	Romania
Jude?ul Mehedin?i	Romania
Jude?ul Mure?	Romania
Jude?ul Neam?	Romania
Jude?ul Sibiu	Romania
Jude?ul S?laj	Romania
Jude?ul Timi?	Romania
Jude?ul Vâlcea	Romania
Maramure?	Romania
Olt	Romania
Prahova	Romania
Satu Mare	Romania
Suceava	Romania
Teleorman	Romania
Tulcea	Romania
Vaslui	Romania
Vrancea	Romania
Autonomna Pokrajina Vojvodina	Serbia
Central Serbia	Serbia
Altayskiy Kray	Russia
Amurskaya Oblast’	Russia
Arkhangelskaya	Russia
Astrakhanskaya Oblast’	Russia
Bashkortostan	Russia
Belgorodskaya Oblast’	Russia
Bryanskaya Oblast’	Russia
Chechnya	Russia
Chelyabinsk	Russia
Chukotskiy Avtonomnyy Okrug	Russia
Chuvashia	Russia
Dagestan	Russia
Irkutskaya Oblast’	Russia
Ivanovskaya Oblast’	Russia
Jewish Autonomous Oblast	Russia
Kabardino-Balkarskaya Respublika	Russia
Kaliningradskaya Oblast’	Russia
Kalmykiya	Russia
Kaluzhskaya Oblast’	Russia
Kamtchatski Kray	Russia
Karachayevo-Cherkesiya	Russia
Kemerovskaya Oblast’	Russia
Khabarovsk Krai	Russia
Khanty-Mansiyskiy Avtonomnyy Okrug	Russia
Kirovskaya Oblast’	Russia
Komi Republic	Russia
Kostromskaya Oblast’	Russia
Krasnodarskiy Kray	Russia
Krasnoyarskiy Kray	Russia
Kurganskaya Oblast’	Russia
Kurskaya Oblast’	Russia
Leningrad	Russia
Lipetskaya Oblast’	Russia
Magadanskaya Oblast’	Russia
Moscow	Russia
Moskovskaya	Russia
Murmansk	Russia
Nenetskiy Avtonomnyy Okrug	Russia
Nizhegorodskaya Oblast’	Russia
North Ossetia	Russia
Novgorodskaya Oblast’	Russia
Novosibirskaya Oblast’	Russia
Omskaya Oblast’	Russia
Orenburgskaya Oblast’	Russia
Orlovskaya Oblast’	Russia
Penzenskaya Oblast’	Russia
Perm Krai	Russia
Primorskiy Kray	Russia
Pskovskaya Oblast’	Russia
Respublika Adygeya	Russia
Respublika Altay	Russia
Respublika Buryatiya	Russia
Respublika Ingushetiya	Russia
Respublika Kareliya	Russia
Respublika Khakasiya	Russia
Respublika Mariy-El	Russia
Respublika Mordoviya	Russia
Respublika Sakha (Yakutiya)	Russia
Respublika Tyva	Russia
Rostovskaya Oblast’	Russia
Ryazanskaya Oblast’	Russia
Sakhalinskaya Oblast’	Russia
Samarskaya Oblast’	Russia
Saratovskaya Oblast’	Russia
Smolenskaya Oblast’	Russia
St.-Petersburg	Russia
Stavropol’skiy Kray	Russia
Sverdlovskaya Oblast’	Russia
Tambovskaya Oblast’	Russia
Tatarstan	Russia
Tomskaya Oblast’	Russia
Tul’skaya Oblast'	Russia
Tverskaya Oblast’	Russia
Tyumenskaya Oblast’	Russia
Udmurtskaya Respublika	Russia
Ulyanovsk Oblast	Russia
Vladimirskaya Oblast’	Russia
Volgogradskaya Oblast’	Russia
Vologodskaya Oblast’	Russia
Voronezhskaya Oblast’	Russia
Yamalo-Nenetskiy Avtonomnyy Okrug	Russia
Yaroslavskaya Oblast’	Russia
Zabaykal’skiy Kray	Russia
Eastern Province	Rwanda
Kigali	Rwanda
Northern Province	Rwanda
Southern Province	Rwanda
Western Province	Rwanda
Al Jawf	Saudi Arabia
Al-Qassim	Saudi Arabia
Eastern Province	Saudi Arabia
Jizan Region	Saudi Arabia
Makkah Province	Saudi Arabia
Min?aqat Najr?n	Saudi Arabia
Min?aqat Tab?k	Saudi Arabia
Min?aqat al B??ah	Saudi Arabia
Min?aqat al Mad?nah	Saudi Arabia
Min?aqat ??’il	Saudi Arabia
Min?aqat ‘As?r	Saudi Arabia
Northern Borders	Saudi Arabia
Riyadh Province	Saudi Arabia
Central Province	Solomon Islands
Choiseul	Solomon Islands
Guadalcanal Province	Solomon Islands
Isabel Province	Solomon Islands
Makira-Ulawa Province	Solomon Islands
Malaita Province	Solomon Islands
Rennell and Bellona	Solomon Islands
Temotu Province	Solomon Islands
Western Province	Solomon Islands
Anse Boileau	Seychelles
Anse Etoile	Seychelles
Anse Royale	Seychelles
Anse aux Pins	Seychelles
Au Cap	Seychelles
Baie Lazare	Seychelles
Baie Sainte Anne	Seychelles
Beau Vallon	Seychelles
Bel Air	Seychelles
Bel Ombre	Seychelles
Cascade	Seychelles
